,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
183,N/A,N/A,fisv,N/A,N/A,N/A,N/A,N/A,179.42,24.71,5.17,10.84,21.88,26.72,9.50,29470000000.0,13.49,29470000000.0,34930000000.0,20.26,1.54,6.13,19.54,6.13,2670000000.0,29470000000.0,1230000000.0,2.89,154.00,5.90,0.79,0.79,4900000000.0,1.02,6.58,1500000000.0,29470000000.0,3.08,738.62,3610000.0,3.54,1.98,2410000.0,N/A
184,N/A,N/A,fitb,N/A,N/A,N/A,N/A,N/A,21.67,11.45,3.33,1.50,33.23,42.93,1.54,21960000000.0,9.06,21960000000.0,39210000000.0,12.33,1.83,5.94,33.23,5.94,2100000000.0,21960000000.0,2100000000.0,2.83,29.20,5.80,2900000000.0,4.18,19690000000.0,21.67,21.67,1490000000.0,21960000000.0,0.29,86.07,13340000.0,2.63,1.78,18500000.0,N/A
185,N/A,N/A,fl,N/A,N/A,N/A,N/A,N/A,4.96,21.51,0.72,2.29,3.65,10.05,12.53,5640000000.0,60.84,5640000000.0,4540000000.0,9.93,1.59,0.58,4.77,0.58,2640000000.0,5640000000.0,2.22,2.22,7.04,4.60,7.04,7.04,4.96,4.14,20.89,0.37,5640000000.0,24.29,9.44,0.03,0.03,0.00,1.38,N/A
186,N/A,N/A,flir,N/A,N/A,N/A,N/A,N/A,22.93,66.45,3.95,3.87,5.95,17.45,7.23,7110000000.0,13.10,7110000000.0,6840000000.0,22.44,1.09,3.80,17.75,3.80,858780000.0,7110000000.0,107220000.0,0.77,519090000.00000006,4.20,519090000.00000006,3.74,420680000.0,3.51,13.21,308250000.0,7110000000.0,0.91,98.48,2069999.9999999998,1.8,1.53,2370000.0,N/A
187,N/A,N/A,flr,N/A,N/A,N/A,N/A,N/A,46.36,43.03,0.42,2.45,0.98,2.29,3.01,8189999999.999999,139.67,8189999999.999999,7470000000.0,16.17,0.53,0.38,11.13,0.38,618490000.0,8189999999.999999,191380000.0,1.36,14.40,0.80,1970000000.0,14.05,1620000000.0,1.57,23.89,601970000.0,8189999999.999999,0.44,88.93,5810000.0,3.91,4.19,6290000.0,N/A
188,N/A,N/A,fls,N/A,N/A,N/A,N/A,N/A,94.27,219.00,1.59,3.50,0.07,7.62,3.62,5800000000.0,28.01,5800000000.0,6530000000.0,21.75,3.79,1.78,16.44,1.78,1090000000.0,5800000000.0,2650000.0,0.0200,703440000.0,3.40,703440000.0,5.38,1580000000.0,2.06,12.70,311070000.0,5800000000.0,0.41,106.85,9820000.0,5.39,8.66,8150000.0,N/A
189,N/A,N/A,flws,N/A,N/A,N/A,N/A,N/A,32.10,15.59,0.70,2.45,4.70,3.27,3.72,809940000.0,17.79,809940000.0,686750000.0,22.41,1.22,0.59,9.71,0.59,520280000.0,809940000.0,54360000.0,0.81,12.30,5.10,232590000.0,3.6,106170000.0,1.92,5.12,65180000.00000001,809940000.0,30.88,62.67,5.22,5.22,3.53,0.00,N/A
190,N/A,N/A,fmc,N/A,N/A,N/A,N/A,N/A,118.51,19.46,3.63,3.89,18.61,17.71,4.15,10440000000.0,21.44,10440000000.0,13320000000.0,12.56,0.88,4.63,21.38,4.63,1100000000.0,10440000000.0,85900000.0,3.99,234.00,42.30,2.11,2.11,3210000000.0,1.65,19.96,335500000.0,10440000000.0,0.87,94.72,2870000.0,2.46,2.16,2160000.0,N/A
191,N/A,N/A,fosl,N/A,N/A,N/A,N/A,N/A,76.79,30.33,0.24,1.18,17.15,1.17,1.06,678600000.0,57.53,678600000.0,823660000.0,30.33,18.35,0.29,7.25,0.29,113600000.0,678600000.0,478170000.0,9.87,232920000.0,4.00,232920000.0,4.79,446090000.0,2.54,11.84,179540000.0,678600000.0,11.17,113.24,17830000.0,7.22,75.24,14760000.0,N/A
192,N/A,N/A,fslr,N/A,N/A,N/A,N/A,N/A,9.37,21.58,2.52,1.45,5.63,7.31,1.96,7420000000.0,28.19,7420000000.0,5020000000.0,21.58,207.65,1.71,15.20,1.71,548950000.0,7420000000.0,165620000.0,1.59,2990000000.0,2.50,2990000000.0,28.61,477850000.0,5.89,48.81,1340000000.0,7420000000.0,26.11,55.93,6260000.0,1.95,7.71,5560000.0,N/A
193,N/A,N/A,fti,N/A,N/A,N/A,N/A,N/A,28.75,124.02,0.91,1.04,0.75,6.41,2.42,13770000000.0,32.26,13770000000.0,10960000000.0,20.39,10.61,0.73,6.94,0.73,965200000.0,13770000000.0,113300000.0,0.24,6740000000.0,61.50,6740000000.0,14.45,3860000000.0,1.31,28.72,210700000.0,13770000000.0,24.75,0.00,11990000.0,2.86,0.00,0.52,N/A
194,N/A,N/A,ftr,N/A,N/A,N/A,N/A,N/A,775.11,5.29,0.07,0.27,19.76,15.01,3.18,613230000.0,117.42,613230000.0,17810000000.0,5.29,0.41,1.95,5.01,1.95,9130000000.0,613230000.0,2020000000.0,25.99,4.62,8.00,4.62,4.62,17630000000.0,0.53,28.99,1850000000.0,613230000.0,41.81,0.00,1.1,1.1,0.00,3.38,N/A
195,N/A,N/A,gci,N/A,N/A,N/A,N/A,N/A,34.89,155.58,0.33,1.03,0.22,6.44,4.68,1050000000.0,27.83,1050000000.0,1350000000.0,9.15,0.33,0.43,4.18,0.43,1190000000.0,1050000000.0,6890000.0,0.060,120590000.0,1.50,120590000.0,1.07,34.89,1.16,9.10,236470000.0,1050000000.0,0.58,108.93,13150000.0,14.35,16.04,11540000.0,N/A
196,N/A,N/A,gd,N/A,N/A,N/A,N/A,N/A,34.82,22.99,2.12,5.69,9.40,13.49,7.65,65519999999.99999,103.53,65519999999.99999,66950000000.0,17.78,1.58,2.16,14.50,2.16,6190000000.0,65519999999.99999,2910000000.0,9.5600,11.60,8.10,2980000000.0,10.07,3980000000.0,1.40,38.62,3840000000.0,65519999999.99999,5.94,87.04,0.00,0.00,0.00,3.72,N/A
197,N/A,N/A,ge,N/A,N/A,N/A,N/A,N/A,157.63,12.55,0.95,1.80,4.77,1.83,0.37,115490000000.0,13.96,115490000000.0,234810000000.0,12.55,2.49,1.94,45.74,1.94,17990000000.0,115490000000.0,5930000000.0,0.7190,18210000000.0,0.40,18210000000.0,2.1,134590000000.0,2.26,7.40,10430000000.0,115490000000.0,0.09,57.77,123360000.0,1.15,1.42,101480000.0,N/A
198,N/A,N/A,ges,N/A,N/A,N/A,N/A,N/A,4.48,18.99,0.77,2.01,0.33,3.60,3.33,1830000000.0,28.76,1830000000.0,1370000000.0,18.99,5.00,0.58,9.21,0.58,745040000.0,1830000000.0,7890000.0,0.110,84.20,16.60,367440000.0,4.53,42040000.0,2.37,11.31,148370000.0,1830000000.0,30.09,85.61,12060000.0,12.49,33.81,10680000.0,N/A
199,N/A,N/A,gild,N/A,N/A,N/A,N/A,N/A,163.61,21.56,3.78,4.84,17.73,55.20,14.15,98660000000.0,19.98,98660000000.0,106160000000.0,11.38,1.61,4.07,6.76,4.07,356780000.0,98660000000.0,4630000000.0,3.51,26140000000.0,18.70,26140000000.0,19.96,33540000000.0,2.73,15.63,11900000000.0,98660000000.0,0.73,80.87,19990000.0,2.14,1.54,19600000.0,N/A
200,N/A,N/A,gis,N/A,N/A,N/A,N/A,N/A,156.45,16.60,1.71,6.08,13.96,16.73,7.46,26830000000.0,27.24,26830000000.0,34020000000.000004,14.19,2.53,2.17,10.63,2.17,5560000000.0,26830000000.0,2190000000.0,2.73,163.10,2.30,953100000.0,1.67,9620000000.0,0.69,7.44,2790000000.0,26830000000.0,0.31,76.72,0.01,0.01,0.00,1.96,N/A
201,N/A,N/A,glw,N/A,N/A,N/A,N/A,N/A,32.57,14.21,2.33,1.77,4.91,16.11,3.68,23540000000.0,11.30,23540000000.0,25310000000.0,14.21,1.68,2.50,9.08,2.50,4030000000.0000005,23540000000.0,0.665,0.665,4320000000.0,6.50,4320000000.0,5.03,5140000000.0,2.75,15.61,96120000.0,23540000000.0,0.28,75.61,29240000.0,4.92,3.16,24630000.0,N/A
202,N/A,N/A,gm,N/A,N/A,N/A,N/A,N/A,260.27,6.00,0.37,1.53,2.65,7.35,3.08,53580000000.0,99.38,53580000000.0,126440000000.0,6.00,0.40,0.87,5.69,0.87,19590000000.0,53580000000.0,2.60,2.60,19520000000.0,5.50,19520000000.0,13.92,94220000000.0,0.89,25.00,17330000000.0,53580000000.0,7.32,75.31,36740000.0,2.76,2.43,36780000.0,N/A
203,N/A,N/A,gme,N/A,N/A,N/A,N/A,N/A,36.93,39.18,0.15,0.61,0.38,5.71,6.57,1350000000.0,90.97,1350000000.0,1230000000.0,4.62,0.36,0.13,1.82,0.13,3010000000.0,1350000000.0,34700000.0,0.34,864400000.0,15.00,864400000.0,8.52,817900000.0,1.33,21.82,434900000.0,1350000000.0,2.95,116.76,31290000.0,12.33,37.35,27630000.0,N/A
204,N/A,N/A,gnw,N/A,N/A,N/A,N/A,N/A,31.75,1.72,0.17,0.10,9.85,12.21,0.60,1410000000.0,16.62,1410000000.0,2490000000.0,2.87,0.57,0.30,2.35,0.30,2089999999.9999998,1410000000.0,1.632,1.632,3850000000.0,23.30,3850000000.0,7.71,4870000000.0,3.89,26.89,2550000000.0,1410000000.0,0.37,68.96,13020000.0,4.8,2.61,12060000.0,N/A
205,N/A,N/A,goog,N/A,N/A,N/A,N/A,N/A,2.60,57.53,6.51,4.72,11.42,26.05,9.90,721680000000.0,159.99,721680000000.0,631520000000.0,21.35,1.01,5.70,17.65,5.70,65269999999.99999,721680000000.0,12660000000.0,18.00,101870000000.0,24.00,101870000000.0,146.51,3970000000.0,5.14,219.50,37090000000.0,721680000000.0,11.68,70.72,3650000.0,2.64,0.00,3600000.0,N/A
206,N/A,N/A,gpc,N/A,N/A,N/A,N/A,N/A,95.28,21.44,0.81,3.85,3.78,6.55,6.28,13150000000.0,110.84,13150000000.0,16170000000.000002,14.84,2.05,0.99,13.08,0.99,4910000000.0,13150000000.0,616760000.0,4.18,29.10,11.30,314900000.0,2.15,3300000000.0,1.34,23.27,815040000.0,13150000000.0,2.84,76.99,0.00,0.00,0.00,2.88,N/A
207,N/A,N/A,gps,N/A,N/A,N/A,N/A,N/A,39.73,14.96,0.79,3.96,5.35,9.10,11.56,12460000000.0,40.34,12460000000.0,11610000000.0,11.55,1.08,0.73,5.80,0.73,6070000000.0,12460000000.0,2.14,2.14,6.80,7.90,1780000000.0,4.58,1250000000.0,1.86,8.08,1380000000.0,12460000000.0,37.57,60.84,0.72,0.72,0.00,0.97,N/A
208,N/A,N/A,grmn,N/A,N/A,N/A,N/A,N/A,2.85,16.15,3.62,2.94,22.51,21.67,8.77,11180000000.0,16.43,11180000000.0,9930000000.0,18.51,3.45,3.21,13.15,3.21,1780000000.0,11180000000.0,694960000.0,3.68,1.60,3.20,1050000000.0,5.6,2.85,2.85,20.21,660840000.0,11180000000.0,37.37,45.02,15120000.0,13.06,13.74,14380000.0,N/A
209,N/A,N/A,grpn,N/A,N/A,N/A,N/A,N/A,93.00,172.00,0.85,9.60,0.49,1.09,1.13,2410000000.0,5.08,2410000000.0,1940000000.0,17.92,0.72,0.68,17.33,0.68,1330000000.0,2410000000.0,16010000.000000002,0.03,880130000.0,3.50,880130000.0,1.57,234210000.0,0.95,0.45,135080000.0,2410000000.0,28.94,58.58,36240000.0,3.68,12.72,35530000.0,N/A
210,N/A,N/A,gs,N/A,N/A,N/A,N/A,N/A,517.61,28.34,3.02,1.41,13.36,35.29,0.48,96780000000.0,79.86,96780000000.0,210900000000.0,10.66,0.48,6.58,13.36,6.58,32070000000.0,96780000000.0,3660000000.0,9.0080,737710000000.0,4.10,737710000000.0,896.56,428560000000.0,1.81,180.96,17740000000.0,96780000000.0,1.85,78.99,5930000.0,2.23,1.52,4740000.0,N/A
211,N/A,N/A,gt,N/A,N/A,N/A,N/A,N/A,118.12,20.25,0.43,1.45,2.25,9.08,5.20,6670000000.0,61.76,6670000000.0,11260000000.0,6.36,1.12,0.73,5.27,0.73,3660000000.0,6670000000.0,1.37,1.37,1040000000.0,8.80,1040000000.0,4.34,5730000000.0,1.21,19.17,1160000000.0,6670000000.0,0.35,100.00,21810000.0,6.34,8.69,21550000.0,N/A
212,N/A,N/A,gtn,N/A,N/A,N/A,N/A,N/A,185.06,3.45,1.24,1.10,29.67,24.71,4.53,1100000000.0,12.08,1100000000.0,2430000000.0,10.12,1.06,2.75,8.23,2.75,325610000.0,1100000000.0,261950000.0,3.550,362.00,1.70,462400000.0,5.2,1840000000.0,5.08,11.17,180020000.0,1100000000.0,4.68,94.74,4400000.0,4.7,6.94,3520000.0,N/A
213,N/A,N/A,gww,N/A,N/A,N/A,N/A,N/A,128.16,29.07,1.57,9.71,5.62,11.17,12.66,16329999999.999998,180.75,16329999999.999998,17730000000.0,18.75,1.55,1.70,12.41,1.70,4099999999.9999995,16329999999.999998,581050000.0,10.021,149.00,6.50,326880000.0,5.83,2340000000.0,2.13,30.00,1060000000.0,16329999999.999998,17.14,85.76,8700000.0,5.66,16.51,9070000.0,N/A
214,N/A,N/A,hal,N/A,N/A,N/A,N/A,N/A,131.06,13.89,2.03,5.01,2.24,9.74,4.82,41800000000.0,23.70,41800000000.0,49110000000.0,13.89,0.92,2.38,13.78,2.38,2270000000.0,41800000000.0,0.53,0.53,2410000000.0,47.70,2410000000.0,2.75,10940000000.0,2.22,9.53,2470000000.0,41800000000.0,0.27,82.64,26130000.0,3.11,3.02,22490000.0,N/A
215,N/A,N/A,has,N/A,N/A,N/A,N/A,N/A,101.02,27.47,2.04,5.83,7.61,15.56,9.76,10640000000.0,41.67,10640000000.0,10760000000.0,15.09,2.71,2.07,10.95,2.07,3180000000.0,10640000000.0,396610000.0,3.12,1610000000.0,2.10,1610000000.0,12.93,1850000000.0,2.90,14.70,724380000.0,10640000000.0,8.78,85.12,4760000.0,2.18,4.20,5810000.0,N/A
216,N/A,N/A,hban,N/A,N/A,N/A,N/A,N/A,9.09,14.98,4.04,1.65,28.88,40.93,1.16,16579999999.999998,3.79,16579999999.999998,29630000000.0,11.39,0.98,7.21,28.88,7.21,1110000000.0,16579999999.999998,1110000000.0,1.00,80.50,7.30,1780000000.0,1.66,14350000000.0,9.09,9.09,1950000000.0,16579999999.999998,1.05,81.80,16430000.0,1.95,1.52,19610000.0,N/A
217,N/A,N/A,hcn,N/A,N/A,N/A,N/A,N/A,76.68,41.44,4.56,1.41,12.32,24.80,2.32,19340000000.0,11.55,19340000000.0,31320000000.0,31.46,11.34,7.38,15.82,7.38,1980000000.0,19340000000.0,463600000.0,1.26,243780000.0,3.60,243780000.0,0.66,11730000000.0,1.85,36.99,0.26,19340000000.0,12050000.0,12050000.0,12050000.0,7.4,4.40,11260000.0,N/A
218,N/A,N/A,hcp,N/A,N/A,N/A,N/A,N/A,140.89,26.19,5.94,2.04,22.41,22.00,1.70,10980000000.0,3.94,10980000000.0,18730000000.0,36.59,14.52,10.13,19.92,10.13,1790000000.0,10980000000.0,413010000.0,0.88,55310000.0,17.90,55310000.0,0.12,7880000000.0,3.13,11.29,847040000.0,10980000000.0,0.31,89.76,9760000.0,2.65,2.43,9500000.0,N/A
219,N/A,N/A,hd,N/A,N/A,N/A,N/A,N/A,858.87,24.52,2.05,142.63,8.55,14.55,20.97,206820000000.0,85.66,206820000000.0,226770000000.0,17.54,1.22,2.25,13.54,2.25,34360000000.0,206820000000.0,8630000000.0,7.29,2.00,7.50,3600000000.0,3.1,27030000000.0,1.17,1.25,12030000000.0,206820000000.0,0.11,71.88,11970000.0,2.9,1.00,11480000.0,N/A
220,N/A,N/A,hes,N/A,N/A,N/A,N/A,N/A,56.48,52.70,3.07,1.49,76.19,54.03,6.98,16440000000.000002,17.02,16440000000.000002,17910000000.0,52.70,5.73,3.35,9.07,3.35,4019999999.9999995,16440000000.000002,4120000000.0,13.12,4850000000.0,15.50,4850000000.0,15.39,6980000000.0,2.53,35.07,955250000.0,16440000000.000002,11.34,94.36,28320000.0,5.92,10.35,33400000.0,N/A
221,N/A,N/A,hig,N/A,N/A,N/A,N/A,N/A,38.33,10.75,1.10,1.38,18.49,6.02,0.28,18650000000.0,46.57,18650000000.0,21110000000.0,10.75,0.67,1.25,14.89,1.25,6800000000.0,18650000000.0,8.61,8.61,2450000000.0,0.40,2450000000.0,6.87,5170000000.0,1.04,37.82,2190000000.0,18650000000.0,0.26,92.70,4430000.0,2.28,1.20,4640000.0,N/A
222,N/A,N/A,hog,N/A,N/A,N/A,N/A,N/A,378.90,14.11,1.25,3.85,9.24,15.78,5.61,7080000000.0,32.83,7080000000.0,13790000000.0,10.95,1.49,2.44,12.38,2.44,2069999999.9999998,7080000000.0,521760000.0,3.02,82.40,10.70,338190000.0,2.03,6990000000.0,1.23,11.08,1010000000.0,7080000000.0,0.46,105.73,27840000.0,10.01,15.91,27330000.0,N/A
223,N/A,N/A,hon,N/A,N/A,N/A,N/A,N/A,102.51,68.00,2.69,6.33,4.08,17.64,7.87,108910000000.0,53.19,108910000000.0,120230000000.0,16.67,1.82,2.97,14.55,2.97,12960000000.0,108910000000.0,1660000000.0,2.14,10820000000.0,8.60,10820000000.0,14.38,17880000000.0,1.38,23.01,5970000000.0,108910000000.0,0.29,77.12,8740000.0,3.71,1.15,8130000.000000001,N/A
224,N/A,N/A,hov,N/A,N/A,N/A,N/A,N/A,4.54,21.50,0.11,0.78,15.66,1.28,0.98,256660000.00000003,15.67,256660000.00000003,1800000000.0,21.50,0.23,0.78,53.52,0.78,351170000.0,256660000.00000003,362860000.0,2.457,278160000.0,24.40,278160000.0,1.88,1660000000.0,4.54,4.23,189110000.0,256660000.00000003,9.39,46.74,8640000.0,7.59,7.06,8630000.0,N/A
225,N/A,N/A,hp,N/A,N/A,N/A,N/A,N/A,10.74,18.18,3.66,1.60,20.34,4.62,0.89,7320000000.0,18.42,7320000000.0,7290000000.0,76.44,110.48,3.64,16.15,3.64,555420000.0,7320000000.0,402430000.0,3.70,426200000.0,53.00,426200000.0,3.91,493170000.0,3.28,42.17,355060000.0,7320000000.0,2.94,113.96,0.00,0.00,0.00,2.8,N/A
226,N/A,N/A,hpq,N/A,N/A,N/A,N/A,N/A,0.91,9.52,0.66,0.71,7.15,7.65,8.12,35490000000.0,32.18,35490000000.0,38060000000.0,10.35,1.18,0.71,8.42,0.71,9580000000.0,35490000000.0,3850000000.0,2.271,217.20,14.50,6740000000.0,4.11,7920000000.0,0.91,1.67,3910000000.0,35490000000.0,0.14,84.00,1220000.0,3.72,0.00,0.56,N/A
227,N/A,N/A,hrb,N/A,N/A,N/A,N/A,N/A,1.93,21.39,1.75,2.38,8.19,23.75,17.88,5400000000.0,14.85,5400000000.0,7370000000.0,11.03,0.88,2.38,7.99,2.38,1810000000.0,5400000000.0,266420000.00000003,1.21,187370000.0,8.10,187370000.0,0.9,2290000000.0,1.93,3.34,602250000.0,5400000000.0,0.68,104.71,31360000.0,12.04,17.22,30120000.0,N/A
228,N/A,N/A,hrl,N/A,N/A,N/A,N/A,N/A,17.06,20.69,2.01,3.60,9.92,12.82,10.39,18530000000.0,17.44,18530000000.0,18270000000.0,18.13,35.38,1.98,13.83,1.98,1320000000.0,18530000000.0,914690000.0,1.691,28.90,2.20,385780000.0,0.73,879730000.0,1.47,9.72,1120000000.0,18530000000.0,49.07,41.51,0.00,0.00,0.00,0.75,N/A
229,N/A,N/A,hrs,N/A,N/A,N/A,N/A,N/A,130.90,38.71,3.24,6.46,8.63,18.77,6.53,19350000000.0,49.78,19350000000.0,21850000000.0,20.92,0.83,3.65,16.10,3.65,2089999999.9999998,19350000000.0,4.21,4.21,21.50,5.90,3.55,3.55,3920000000.0,1.23,25.25,1160000000.0,19350000000.0,0.39,86.41,1630000.0,2.88,1.77,1470000.0,N/A
230,N/A,N/A,hsp,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
231,N/A,N/A,hst,N/A,N/A,N/A,N/A,N/A,55.15,24.43,2.57,1.97,10.41,13.59,3.98,13930000000.0,7.33,13930000000.0,16680000000.0,26.53,0.88,3.08,11.56,3.08,3420000000.0,13930000000.0,0.76,0.76,27.00,1.20,1.23,1.23,3950000000.0,4.38,9.43,1230000000.0,13930000000.0,1.59,102.86,45040000.0,6.76,7.52,50140000.0,N/A
232,N/A,N/A,hsy,N/A,N/A,N/A,N/A,N/A,313.50,27.12,2.78,22.87,10.42,20.60,17.47,20890000000.0,35.41,20890000000.0,23370000000.0,17.39,1.94,3.11,12.96,3.11,3440000000.0,20890000000.0,782980000.0,3.66,55.00,1.60,380180000.0,1.81,2920000000.0,0.96,4.34,1250000000.0,20890000000.0,0.15,76.25,3060000.0,3.08,2.02,2310000.0,N/A
233,N/A,N/A,htz,N/A,N/A,N/A,N/A,N/A,977.96,5.34,0.20,1.16,3.71,1.99,0.56,1760000000.0,106.06,1760000000.0,15510000000.0,25.96,0.42,1.76,37.37,1.76,1050000000.0,1760000000.0,3.94,3.94,1070000000.0000001,4.00,1070000000.0000001,12.8,14870000000.0,1.20,18.09,2390000000.0,1760000000.0,0.94,120.13,24260000.0,4.78,44.70,22020000.0,N/A
234,N/A,N/A,hum,N/A,N/A,N/A,N/A,N/A,51.42,16.92,0.73,3.98,4.55,6.46,8.26,39280000000.0,372.11,39280000000.0,29130000000.0,17.39,1.41,0.54,7.93,0.54,10270000000.0,39280000000.0,2450000000.0,16.81,13600000000.0,2.40,13600000000.0,98.77,5060000000.0,1.85,71.49,4050000000.0,39280000000.0,0.32,98.99,3610000.0,2.99,2.43,3010000.0,N/A
235,N/A,N/A,ibm,N/A,N/A,N/A,N/A,N/A,264.36,25.04,1.79,8.05,7.27,15.26,6.22,141540000000.0,84.84,141540000000.0,174380000000.0,10.83,3.82,2.20,10.49,2.20,36230000000.0,141540000000.0,5760000000.0,6.14,12580000000.0,3.60,12580000000.0,13.66,46860000000.0,1.33,19.08,16719999999.999998,141540000000.0,0.10,58.71,16840000.0,2.71,1.79,15320000.0,N/A
236,N/A,N/A,ice,N/A,N/A,N/A,N/A,N/A,35.98,17.29,9.18,2.52,54.31,52.93,1.91,42490000000.0,7.86,42490000000.0,14110000000.0,18.47,1.47,3.05,4.96,3.05,5650000000.0,42490000000.0,2510000000.0,4.23,248.00,0.50,4.79,4.79,6100000000.0,0.99,29.03,2080000000.0,42490000000.0,92.16,0.30,0.00,0.00,0.00,0.96,N/A
237,N/A,N/A,iff,N/A,N/A,N/A,N/A,N/A,97.03,36.99,3.20,6.45,8.70,18.80,9.27,10860000000.0,42.98,10860000000.0,11790000000.0,20.21,3.03,3.47,15.61,3.47,1480000000.0,10860000000.0,294660000.0,3.720,368050000.0,12.10,368050000.0,4.66,1640000000.0,2.47,21.33,390760000.0,10860000000.0,0.25,87.28,1070000.0,3.91,1.72,1290000.0,N/A
238,N/A,N/A,igt,N/A,N/A,N/A,N/A,N/A,311.13,15.36,1.10,2.71,21.64,13.67,2.79,5440000000.0,24.31,5440000000.0,13300000000.0,15.36,1.20,2.69,9.20,2.69,1810000000.0,5440000000.0,1070000000.0000001,5.26,65.80,1.90,1060000000.0,5.2,8439999999.999999,0.83,9.85,685930000.0,5440000000.0,51.59,44.06,3710000.0,1.59,3.49,4059999.9999999995,N/A
239,N/A,N/A,intc,N/A,N/A,N/A,N/A,N/A,38.85,25.34,3.76,3.42,15.30,29.28,9.71,236010000000.0,13.35,236010000000.0,253450000000.0,13.31,1.56,4.04,9.56,4.04,39070000000.0,236010000000.0,9600000000.0,1.99,26810000000.0,4.10,26810000000.0,26810000000.0,26810000000.0,1.69,14.73,22110000000.0,236010000000.0,0.04,70.68,148970000.0,4.88,3.16,134930000.0,N/A
240,N/A,N/A,intu,N/A,N/A,N/A,N/A,N/A,95.33,47.38,8.15,38.27,17.48,25.71,18.84,44280000000.0,21.18,44280000000.0,45150000000.0,27.19,1.69,8.31,27.58,8.31,4380000000.0,44280000000.0,3.65,3.65,2.84,14.70,2.84,2.84,1100000000.0,0.63,4.52,1690000000.0,44280000000.0,4.68,89.55,2250000.0,2.29,0.92,2009999.9999999998,N/A
241,N/A,N/A,ip,N/A,N/A,N/A,N/A,N/A,170.57,10.37,1.01,3.37,9.86,8.55,3.47,21960000000.0,52.69,21960000000.0,32240000000.000004,9.89,0.89,1.48,9.83,1.48,6440000000.0,21960000000.0,2109999999.9999998,5.13,569.70,50.40,1020000000.0,2.46,11160000000.0,1.62,15.80,1760000000.0,21960000000.0,0.59,89.46,0.00,0.00,0.00,1.9,N/A
242,N/A,N/A,ipg,N/A,N/A,N/A,N/A,N/A,55.17,15.74,1.12,4.00,7.34,12.35,4.83,8840000000.0,20.23,8840000000.0,10170000000.0,12.35,1.82,1.29,9.00,1.29,7880000000.0,8840000000.0,1.46,1.46,0.30,3.40,790900000.0,2.06,1370000000.0,0.97,5.74,881800000.0,8840000000.0,0.64,103.61,26740000.0,3.34,6.81,31780000.0,N/A
243,N/A,N/A,ir,N/A,N/A,N/A,N/A,N/A,56.39,16.99,1.51,2.99,9.18,12.16,6.07,21400000000.0,55.70,21400000000.0,24030000000.0,14.64,1.48,1.69,11.71,1.69,4390000000.0,21400000000.0,1330000000.0,5.04,131.30,7.70,1550000000.0,6.2,4059999999.9999995,1.27,28.62,1520000000.0,21400000000.0,0.40,84.46,3390000.0,1.7,1.33,3940000.0,N/A
244,N/A,N/A,irm,N/A,N/A,N/A,N/A,N/A,294.67,48.51,2.47,4.10,4.78,19.20,4.51,9500000000.0,14.46,9500000000.0,15490000000.0,25.80,0.91,4.03,12.18,4.03,2160000000.0,9500000000.0,190110000.0,0.69,53.60,6.10,925700000.0,3.24,7040000000.0,1.47,8.11,720970000.0,9500000000.0,3.40,96.53,20790000.0,19.4,9.49,21140000.0,N/A
245,N/A,N/A,isrg,N/A,N/A,N/A,N/A,N/A,3.99,71.85,14.72,9.68,21.09,34.51,11.02,46060000000.0,28.01,46060000000.0,46350000000.0,36.77,3.55,14.81,39.45,14.81,2190000000.0,46060000000.0,5.67,5.67,1960000000.0,17.90,1960000000.0,17.46,3.99,3.99,42.08,1140000000.0,46060000000.0,1.06,91.36,3850000.0,4.58,4.00,4160000.0,N/A
246,N/A,N/A,itw,N/A,N/A,N/A,N/A,N/A,181.48,32.60,3.76,11.80,11.79,23.75,13.28,53750000000.0,41.60,53750000000.0,60820000000.0,18.95,1.54,4.25,15.75,4.25,3860000000.0,53750000000.0,1690000000.0,4.86,3090000000.0,6.80,3090000000.0,9.06,8330000000.0,2.38,13.43,2400000000.0,53750000000.0,0.19,78.75,4920000.0,4.52,1.76,5300000.0,N/A
247,N/A,N/A,ivz,N/A,N/A,N/A,N/A,N/A,74.75,11.52,2.52,1.48,21.85,26.34,2.96,13010000000.0,12.99,13010000000.0,16950000000.0,9.43,0.64,3.29,11.48,3.29,5160000000.0,13010000000.0,1090000000.0,2.75,80.20,15.10,2730000000.0,6.71,6880000000.0,10.64,21.36,1370000000.0,13010000000.0,1.47,90.10,6120000.0,2.58,1.72,5760000.0,N/A
